document_id,entity_text,entity_type,context
3,"church,& she",ORG,"s.  I went to see Mamma yesterday afternoon after church,& she said you looked so bilious when you stood at her "
3,Saturday,DATE,"ooked so bilious when you stood at her carri[a]ge Saturday Afternoon, speaking to her, that both Ann & herse"
3,Afternoon,TIME,"bilious when you stood at her carri[a]ge Saturday Afternoon, speaking to her, that both Ann & herself observe"
3,Ann &,ORG,"ge Saturday Afternoon, speaking to her, that both Ann & herself observed it, that she was sorry you had t"
3,Calomel,ORG,"observed it, that she was sorry you had taken the Calomel, for Dr. Horlbeck in Charleston, told her once, i"
3,Horlbeck,PERSON," she was sorry you had taken the Calomel, for Dr. Horlbeck in Charleston, told her once, it was very wrong i"
3,Charleston,GPE,"ry you had taken the Calomel, for Dr. Horlbeck in Charleston, told her once, it was very wrong in hot weather,"
3,Calomel,ORG,"ery wrong in hot weather, to take a large dose of Calomel.  It was apt to bring on Typhus fever, that it st"
3,Typhus,NORP," a large dose of Calomel.  It was apt to bring on Typhus fever, that it stirred up the Bile.  You know I w"
3,Bile,NORP," to bring on Typhus fever, that it stirred up the Bile.  You know I wished you to take it, & thought Mam"
3,Mamma,PERSON,"ile.  You know I wished you to take it, & thought Mamma of all others would approve of it.  So I feel now"
3,Salts & S�,ORG, I feel now very wretched.  You should have taken Salts & S�. Mamma says.  When I think how well you looked wh
3,Mamma,PERSON,very wretched.  You should have taken Salts & S�. Mamma says.  When I think how well you looked when we p
3,Burt,PERSON,"ow well you looked when we paid our visit to Mrs. Burt, & how badly you looked yesterday morning as you "
3,yesterday,DATE,"id our visit to Mrs. Burt, & how badly you looked yesterday morning as you made off, & that you have gone to "
3,morning,TIME,"it to Mrs. Burt, & how badly you looked yesterday morning as you made off, & that you have gone to a sickly"
3,Wednesday,DATE,"ome back to me safe & well, & write so I may hear Wednesday�s Mail, & relieve me by assuring me you feel bett"
3,Today,DATE,"il, & relieve me by assuring me you feel better.  Today is quite cool, so I hope in Laurens, it is cool a"
3,Laurens,PERSON,"u feel better.  Today is quite cool, so I hope in Laurens, it is cool also, & that, that will be one thing "
3,one,CARDINAL,"in Laurens, it is cool also, & that, that will be one thing in your favor, & do not allow yourself to b"
3,Politics,ORG,", & do not allow yourself to be excited wither by Politics, or Law.  I send you a letter which was brought t"
3,Law,PERSON,"low yourself to be excited wither by Politics, or Law.  I send you a letter which was brought to you th"
3,this morning,TIME,aw.  I send you a letter which was brought to you this morning while we were at breakfast.  I did not see the pe
3,Last night,TIME,"ems your true friend.  I wish you had many such.  Last night there came for you, a Union, Carolinian, & Courie"
3,Carolinian,NORP,"ny such.  Last night there came for you, a Union, Carolinian, & Courier, & two letters from Mr. Boyce, about a"
3,"& Courier, & two",ORG,"st night there came for you, a Union, Carolinian, & Courier, & two letters from Mr. Boyce, about a pension I expect,"
3,Boyce,PERSON,"on, Carolinian, & Courier, & two letters from Mr. Boyce, about a pension I expect, & the other from G. Fo"
3,G. Foster,PERSON,"Boyce, about a pension I expect, & the other from G. Foster saying that 2200 dollars had at last been paid in"
3,2200 dollars,MONEY," I expect, & the other from G. Foster saying that 2200 dollars had at last been paid into the hands of Mr. Graha"
3,Graham,PERSON,"llars had at last been paid into the hands of Mr. Graham the Lawyer, & that out of that he Mr. Graham inte"
3,Graham,PERSON," Mr. Graham the Lawyer, & that out of that he Mr. Graham intended to keep 500 as his Fee (what cheats the "
3,500,CARDINAL,& that out of that he Mr. Graham intended to keep 500 as his Fee (what cheats the Alabama Lawyers are) 
3,the Alabama Lawyers,ORG,"aham intended to keep 500 as his Fee (what cheats the Alabama Lawyers are) & out of the remaining 1700, one seventh was"
3,1700,DATE,"s the Alabama Lawyers are) & out of the remaining 1700, one seventh was to be divided between you, my br"
3,one seventh,DATE,"Alabama Lawyers are) & out of the remaining 1700, one seventh was to be divided between you, my brother & siste"
3,60 dollars,MONEY,"ther & sister, so as well as I can understand it, 60 dollars will be your portion.  It is a trifle, but as soo"
3,Hoke,PERSON,"fle, but as soon as you receive it, pay it to Mr. Hoke, & by that time I hope you will have received mor"
3,Berry,PERSON, more to add to it.  I dare say you will from Mr. Berry certainly.  Fanny seems better.  I have determine
3,Fanny,PERSON,.  I dare say you will from Mr. Berry certainly.  Fanny seems better.  I have determined to continue nurs
3,two,CARDINAL,"only comfort, for I dare say now that she has cut two more teeth, she will be better.  Today Delia & Ma"
3,Today,DATE," she has cut two more teeth, she will be better.  Today Delia & Mary  have gone to the Spring to wash & a"
3,Delia,PERSON,"as cut two more teeth, she will be better.  Today Delia & Mary  have gone to the Spring to wash & as you "
3,Lindy,PERSON, gone to the Spring to wash & as you are not here Lindy will be�.  I saw �yesterday.  She was no better. 
3,yesterday,DATE,ash & as you are not here Lindy will be�.  I saw �yesterday.  She was no better.  Dr. Earle says she does not
3,Earle,PERSON, be�.  I saw �yesterday.  She was no better.  Dr. Earle says she does not improve as he hoped.  I saw Mrs
3,Choice,PERSON,ays she does not improve as he hoped.  I saw Mrs. Choice�s carriage with Mrs. Choice & Mrs. Thurston in it
3,Choice,PERSON,"he hoped.  I saw Mrs. Choice�s carriage with Mrs. Choice & Mrs. Thurston in it, returning in front of the "
3,Thurston,PERSON,"aw Mrs. Choice�s carriage with Mrs. Choice & Mrs. Thurston in it, returning in front of the Augusta Stage.  "
3,Thurston,PERSON,"ad gone to meet Mr. � I suppose.  It is said Mrs. Thurston is engaged to him, that her wedding dress is even"
3,Mexican,NORP,"e has not arrived though.  The report of the rich Mexican lady, must have been false.  I went to church yes"
3,yesterday,DATE,"can lady, must have been false.  I went to church yesterday morning & afternoon.  Mr. Walker who I believe is"
3,Walker,PERSON,"ent to church yesterday morning & afternoon.  Mr. Walker who I believe is the Minister at Edgefield, preac"
3,Edgefield,ORG,"oon.  Mr. Walker who I believe is the Minister at Edgefield, preached for us.  I hope you received my letter "
3,"Laurens, &",ORG,"e you received my letter that has been so long at Laurens, & that you burned it without reading & for all that"
3,Calomel,ORG,", it would have been well to have followed up the Calomel with more medicine, so as to have carried off the"
3,Bile,NORP,"with more medicine, so as to have carried off the Bile entirely.  You ought to consult a Physician about"
3,Physician,NORP,"ed off the Bile entirely.  You ought to consult a Physician about the itching you always have, after taking m"
3,a delightful day,DATE," you always have, after taking medicine.  This is a delightful day.  Your attached & devoted Wife, E.F.P.

Benjamin "
3,E.F.P.,ORG," a delightful day.  Your attached & devoted Wife, E.F.P.

Benjamin Perry
Laurens Court House"
3,"Benjamin Perry
",PERSON,"htful day.  Your attached & devoted Wife, E.F.P.

Benjamin Perry
Laurens Court House"
3,Laurens Court,ORG,"r attached & devoted Wife, E.F.P.

Benjamin Perry
Laurens Court House"
4,102,CARDINAL,"Letter 102

Tuesday morning, 10 October 1848
Greenville

My "
4,Tuesday,DATE,"Letter 102

Tuesday morning, 10 October 1848
Greenville

My dear husb"
4,morning,TIME,"Letter 102

Tuesday morning, 10 October 1848
Greenville

My dear husband

		I"
4,10,CARDINAL,"Letter 102

Tuesday morning, 10 October 1848
Greenville

My dear husband

		I fee"
4,October 1848,DATE,"Letter 102

Tuesday morning, 10 October 1848
Greenville

My dear husband

		I feel as if I mus"
4,Greenville,GPE,"Letter 102

Tuesday morning, 10 October 1848
Greenville

My dear husband

		I feel as if I must write you"
4,Genl Thompson,PERSON,"d

		I feel as if I must write you a few lines by Genl Thompson, who leaves for laurens about 10 oclock today.  H"
4,about 10,CARDINAL,"ew lines by Genl Thompson, who leaves for laurens about 10 oclock today.  He will carry later news than mine"
4,today,DATE," Thompson, who leaves for laurens about 10 oclock today.  He will carry later news than mine, but I will "
4,one,CARDINAL,"u, but that is all he did.  He has not gained you one vote besides, but on the contrary like some other"
4,Orr,PERSON, to injure you by telling how many more votes Mr. Orr  would get at certain places than yourself.  For 
4,Pickensville,GPE,"n places than yourself.  For instance he said, at Pickensville, Mr. Orr would beat you 200 votes, & he only beat"
4,Orr,PERSON,"self.  For instance he said, at Pickensville, Mr. Orr would beat you 200 votes, & he only beat you 71. "
4,200,CARDINAL," he said, at Pickensville, Mr. Orr would beat you 200 votes, & he only beat you 71.  Mr. Jones told a m"
4,71,CARDINAL," Orr would beat you 200 votes, & he only beat you 71.  Mr. Jones told a man from Pickens, that Mr. Orr"
4,Jones,PERSON,"d beat you 200 votes, & he only beat you 71.  Mr. Jones told a man from Pickens, that Mr. Orr would beat "
4,Pickens,PERSON,"& he only beat you 71.  Mr. Jones told a man from Pickens, that Mr. Orr would beat you at this box.  I thin"
4,Orr,PERSON," 71.  Mr. Jones told a man from Pickens, that Mr. Orr would beat you at this box.  I think in future Mr"
4,Orr,PERSON,"ould beat you at this box.  I think in future Mr. Orr, Genl Thompson, & Mr. Jones must put very little "
4,Genl Thompson,PERSON,"beat you at this box.  I think in future Mr. Orr, Genl Thompson, & Mr. Jones must put very little confidence in t"
4,Jones,PERSON,"  I think in future Mr. Orr, Genl Thompson, & Mr. Jones must put very little confidence in their calculat"
4,Greenville,GPE,"ence in their calculations.  So far the news from Greenville is better than you expected, for all the boxes I "
4,Orr,PERSON,"d from, you have got more than you expected & Mr. Orr only as much, or less than you calculated, except"
4,Dickeys,PERSON,"only as much, or less than you calculated, except Dickeys where not as many votes were given in as you thou"
4,2,CARDINAL,"n in as you thought, but of those you got all but 2.  Of the other candidates, Mr. Edward Earle is ah"
4,Edward Earle,PERSON," you got all but 2.  Of the other candidates, Mr. Edward Earle is ahead, Smith next, Col. Town[e]s perhaps next,"
4,Smith,ORG," the other candidates, Mr. Edward Earle is ahead, Smith next, Col. Town[e]s perhaps next, though Mr. Hoke"
4,Hoke,PERSON,"mith next, Col. Town[e]s perhaps next, though Mr. Hoke says he has fallen off wonderfully, for which I a"
4,fourth,ORDINAL,"y sorry, for next to you I wish him elected.  The fourth man will most probably be Elias Earle.  I will no"
4,Elias Earle,PERSON,im elected.  The fourth man will most probably be Elias Earle.  I will not tell you who voted against you.  Mr.
4,Hoke,PERSON,  I will not tell you who voted against you.  Mr. Hoke says generally the most trifling worthless people
4,Pickens & Anderson,ORG,"ling worthless people from the country, some from Pickens & Anderson voted here against you, & I heard of one from the"
4,one,CARDINAL,"s & Anderson voted here against you, & I heard of one from the Sullivan neighborhood, two of the Paris�"
4,Sullivan,PERSON,"voted here against you, & I heard of one from the Sullivan neighborhood, two of the Paris�  voted against yo"
4,two,CARDINAL," & I heard of one from the Sullivan neighborhood, two of the Paris�  voted against you, , the Fergusons"
4,Paris,GPE,"of one from the Sullivan neighborhood, two of the Paris�  voted against you, , the Fergusons, a Richard, "
4,Fergusons,FAC,"hood, two of the Paris�  voted against you, , the Fergusons, a Richard, a Kemp, from the country , of the vil"
